obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,seawater_pressure,profiler_timestamp,practical_salinity,suspect_timestamp,seawater_temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('6208',)",3773116338,14,3.477519989,3779218472,3779218544,3773116338,0,internal_timestamp,35.63199997,1564127538,33.31489944,0,8.13409996,1026.096967,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6209',)",3773116338,14,3.477329969,3779218472,3779218544,3773116338,0,internal_timestamp,35.61600113,1564127538,33.31389999,0,8.133199692,1026.096243,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6210',)",3773116338,14,3.477159977,3779218472,3779218544,3773116338,0,internal_timestamp,35.59600067,1564127538,33.31299973,1,8.132200241,1026.095594,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6211',)",3773116338,14,3.477010012,3779218472,3779218544,3773116338,0,internal_timestamp,35.57899857,1564127538,33.31230164,0,8.131199837,1026.095116,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6212',)",3773116338,14,3.47687006,3779218472,3779218544,3773116338,0,internal_timestamp,35.56499863,1564127538,33.3117981,0,8.130299568,1026.09479,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6213',)",3773116338,14,3.476749897,3779218472,3779218544,3773116338,0,internal_timestamp,35.54800034,1564127538,33.31129837,0,8.129400253,1026.094454,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6214',)",3773116338,14,3.476609945,3779218472,3779218544,3773116338,0,internal_timestamp,35.53099823,1564127538,33.31060028,0,8.128600121,1026.093947,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6215',)",3773116338,14,3.476469994,3779218472,3779218544,3773116338,0,internal_timestamp,35.51300049,1564127538,33.31000137,0,8.127699852,1026.093528,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6216',)",3773116339,14,3.476330042,3779218472,3779218544,3773116339,0,internal_timestamp,35.49599838,1564127539,33.30920029,0,8.126899719,1026.09294,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6217',)",3773116339,14,3.476170063,3779218472,3779218544,3773116339,0,internal_timestamp,35.47900009,1564127539,33.3083992,0,8.126000404,1026.092367,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6218',)",3773116339,14,3.476010084,3779218472,3779218544,3773116339,0,internal_timestamp,35.46099854,1564127539,33.30759811,0,8.125100136,1026.091789,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6219',)",3773116339,14,3.475840092,3779218472,3779218544,3773116339,0,internal_timestamp,35.44400024,1564127539,33.30670166,0,8.124099731,1026.091156,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6220',)",3773116339,14,3.475670099,3779218472,3779218544,3773116339,0,internal_timestamp,35.42699814,1564127539,33.30580139,0,8.123100281,1026.09052,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6221',)",3773116339,14,3.475490093,3779218472,3779218544,3773116339,0,internal_timestamp,35.40999985,1564127539,33.30500031,0,8.122099876,1026.089961,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6222',)",3773116339,14,3.475330114,3779218472,3779218544,3773116339,0,internal_timestamp,35.39300156,1564127539,33.30419922,0,8.121100426,1026.089403,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6223',)",3773116339,14,3.475179911,3779218472,3779218544,3773116339,0,internal_timestamp,35.37400055,1564127539,33.30339813,0,8.120200157,1026.088821,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6224',)",3773116339,14,3.475029945,3779218472,3779218544,3773116339,0,internal_timestamp,35.35800171,1564127539,33.30270004,0,8.119299889,1026.088333,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6225',)",3773116339,14,3.47487998,3779218472,3779218544,3773116339,0,internal_timestamp,35.34199905,1564127539,33.30199814,0,8.11839962,1026.087842,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6226',)",3773116339,14,3.474730015,3779218472,3779218544,3773116339,0,internal_timestamp,35.32699966,1564127539,33.30120087,0,8.117500305,1026.087281,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6227',)",3773116339,14,3.474560022,3779218472,3779218544,3773116339,0,internal_timestamp,35.30899811,1564127539,33.3003006,0,8.116700172,1026.086611,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6228',)",3773116339,14,3.474400043,3779218472,3779218544,3773116339,0,internal_timestamp,35.29000092,1564127539,33.29930115,0,8.115799904,1026.085873,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6229',)",3773116339,14,3.474220037,3779218472,3779218544,3773116339,0,internal_timestamp,35.27399826,1564127539,33.29840088,0,8.114800453,1026.085241,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6230',)",3773116339,14,3.474020004,3779218472,3779218544,3773116339,0,internal_timestamp,35.25899887,1564127539,33.29729843,0,8.113699913,1026.08447,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6231',)",3773116339,14,3.473799944,3779218472,3779218544,3773116339,0,internal_timestamp,35.24100113,1564127539,33.29610062,0,8.112500191,1026.083625,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6232',)",3773116340,14,3.473560095,3779218472,3779218544,3773116340,0,internal_timestamp,35.22499847,1564127540,33.29470062,1,8.111300468,1026.082631,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6233',)",3773116340,14,3.473330021,3779218472,3779218544,3773116340,0,internal_timestamp,35.20700073,1564127540,33.29349899,0,8.110099792,1026.081783,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6234',)",3773116340,14,3.473129988,3779218472,3779218544,3773116340,0,internal_timestamp,35.19100189,1564127540,33.29230118,0,8.109000206,1026.080933,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6235',)",3773116340,14,3.472929955,3779218472,3779218544,3773116340,0,internal_timestamp,35.17300034,1564127540,33.29130173,0,8.107899666,1026.080229,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6236',)",3773116340,14,3.472739935,3779218472,3779218544,3773116340,0,internal_timestamp,35.1570015,1564127540,33.29029846,0,8.106800079,1026.079531,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6237',)",3773116340,14,3.472539902,3779218472,3779218544,3773116340,0,internal_timestamp,35.14099884,1564127540,33.28919983,0,8.105699539,1026.078758,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6238',)",3773116340,14,3.472330093,3779218472,3779218544,3773116340,0,internal_timestamp,35.12200165,1564127540,33.2881012,0,8.104499817,1026.077987,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6239',)",3773116340,14,3.472110033,3779218472,3779218544,3773116340,0,internal_timestamp,35.10499954,1564127540,33.28689957,0,8.103300095,1026.077143,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6240',)",3773116340,14,3.471899986,3779218472,3779218544,3773116340,0,internal_timestamp,35.0870018,1564127540,33.28570175,0,8.102199554,1026.076284,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6241',)",3773116340,14,3.47168994,3779218472,3779218544,3773116340,0,internal_timestamp,35.07300186,1564127540,33.28450012,0,8.101200104,1026.075424,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6242',)",3773116340,14,3.471489906,3779218472,3779218544,3773116340,0,internal_timestamp,35.05599976,1564127540,33.28329849,0,8.100199699,1026.074551,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6243',)",3773116340,14,3.471270084,3779218472,3779218544,3773116340,0,internal_timestamp,35.0359993,1564127540,33.2820015,0,8.099100113,1026.073605,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6244',)",3773116340,14,3.471029997,3779218472,3779218544,3773116340,0,internal_timestamp,35.02199936,1564127540,33.2806015,0,8.097800255,1026.072634,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6245',)",3773116340,14,3.470750093,3779218472,3779218544,3773116340,0,internal_timestamp,35.00500107,1564127540,33.27909851,0,8.096400261,1026.071584,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6246',)",3773116340,14,3.470459938,3779218472,3779218544,3773116340,0,internal_timestamp,34.98799896,1564127540,33.27740097,0,8.094900131,1026.070395,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6247',)",3773116340,14,3.470190048,3779218472,3779218544,3773116340,0,internal_timestamp,34.97299957,1564127540,33.27569962,0,8.093600273,1026.069184,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6248',)",3773116341,14,3.469949961,3779218472,3779218544,3773116341,0,internal_timestamp,34.95299912,1564127541,33.2743988,0,8.092399597,1026.068249,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6249',)",3773116341,14,3.469759941,3779218472,3779218544,3773116341,0,internal_timestamp,34.93600082,1564127541,33.27330017,0,8.091400146,1026.067456,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6250',)",3773116341,14,3.469609976,3779218472,3779218544,3773116341,0,internal_timestamp,34.91999817,1564127541,33.27249908,0,8.090600014,1026.066873,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6251',)",3773116341,14,3.469490051,3779218472,3779218544,3773116341,0,internal_timestamp,34.90499878,1564127541,33.27190018,0,8.089799881,1026.066452,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6252',)",3773116341,14,3.469369888,3779218472,3779218544,3773116341,0,internal_timestamp,34.88700104,1564127541,33.27119827,0,8.08920002,1026.065907,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6253',)",3773116341,14,3.469249964,3779218472,3779218544,3773116341,0,internal_timestamp,34.86600113,1564127541,33.27050018,0,8.088700294,1026.065337,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6254',)",3773116341,14,3.469130039,3779218472,3779218544,3773116341,0,internal_timestamp,34.84899902,1564127541,33.26959991,0,8.088199615,1026.064627,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6255',)",3773116341,14,3.469010115,3779218472,3779218544,3773116341,0,internal_timestamp,34.83499908,1564127541,33.26869965,0,8.087800026,1026.063915,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6256',)",3773116341,14,3.468909979,3779218472,3779218544,3773116341,0,internal_timestamp,34.81700134,1564127541,33.26800156,0,8.087499619,1026.063329,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6257',)",3773116341,14,3.468839884,3779218472,3779218544,3773116341,0,internal_timestamp,34.79899979,1564127541,33.26750183,0,8.087200165,1026.062899,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6258',)",3773116341,14,3.468780041,3779218472,3779218544,3773116341,0,internal_timestamp,34.77999878,1564127541,33.26720047,0,8.086799622,1026.062635,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6259',)",3773116341,14,3.468719959,3779218472,3779218544,3773116341,0,internal_timestamp,34.76800156,1564127541,33.26689911,0,8.086600304,1026.062372,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6260',)",3773116341,14,3.468660116,3779218472,3779218544,3773116341,0,internal_timestamp,34.75,1564127541,33.26660156,0,8.086299896,1026.062101,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6261',)",3773116341,14,3.468610048,3779218472,3779218544,3773116341,0,internal_timestamp,34.73300171,1564127541,33.26620102,0,8.086099625,1026.061738,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6262',)",3773116341,14,3.468580008,3779218472,3779218544,3773116341,0,internal_timestamp,34.7159996,1564127541,33.26599884,0,8.085900307,1026.061531,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6263',)",3773116341,14,3.46855998,3779218472,3779218544,3773116341,0,internal_timestamp,34.6969986,1564127541,33.26599884,0,8.085800171,1026.061459,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6264',)",3773116342,14,3.468549967,3779218472,3779218544,3773116342,0,internal_timestamp,34.68199921,1564127542,33.26589966,0,8.085700035,1026.061327,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6265',)",3773116342,14,3.468519926,3779218472,3779218544,3773116342,0,internal_timestamp,34.66500092,1564127542,33.26580048,0,8.085499763,1026.061201,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6266',)",3773116342,14,3.468499899,3779218472,3779218544,3773116342,0,internal_timestamp,34.64400101,1564127542,33.26570129,0,8.085399628,1026.061041,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6267',)",3773116342,14,3.46848011,3779218472,3779218544,3773116342,0,internal_timestamp,34.63100052,1564127542,33.26549912,1,8.085300446,1026.060838,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6268',)",3773116342,14,3.468450069,3779218472,3779218544,3773116342,0,internal_timestamp,34.61199951,1564127542,33.26530075,0,8.085300446,1026.060595,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6269',)",3773116342,14,3.468430042,3779218472,3779218544,3773116342,0,internal_timestamp,34.59600067,1564127542,33.26499939,0,8.085300446,1026.060285,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6270',)",3773116342,14,3.468389988,3779218472,3779218544,3773116342,0,internal_timestamp,34.58100128,1564127542,33.26470184,0,8.08520031,1026.059998,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6271',)",3773116342,14,3.468349934,3779218472,3779218544,3773116342,0,internal_timestamp,34.56399918,1564127542,33.2643013,0,8.08520031,1026.059606,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6272',)",3773116342,14,3.468290091,3779218472,3779218544,3773116342,0,internal_timestamp,34.54299927,1564127542,33.26390076,0,8.085000038,1026.059225,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6273',)",3773116342,14,3.468230009,3779218472,3779218544,3773116342,0,internal_timestamp,34.52600098,1564127542,33.26350021,0,8.084799767,1026.058862,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6274',)",3773116342,14,3.468179941,3779218472,3779218544,3773116342,0,internal_timestamp,34.50999832,1564127542,33.26309967,0,8.084600449,1026.058504,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6275',)",3773116342,14,3.468139887,3779218472,3779218544,3773116342,0,internal_timestamp,34.49300003,1564127542,33.26290131,0,8.084400177,1026.0583,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6276',)",3773116342,14,3.468100071,3779218472,3779218544,3773116342,0,internal_timestamp,34.47399902,1564127542,33.26259995,0,8.084199905,1026.058006,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6277',)",3773116342,14,3.468060017,3779218472,3779218544,3773116342,0,internal_timestamp,34.45800018,1564127542,33.26229858,0,8.08409977,1026.057711,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6278',)",3773116342,14,3.468009949,3779218472,3779218544,3773116342,0,internal_timestamp,34.43999863,1564127542,33.26190186,0,8.083999634,1026.057332,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6279',)",3773116342,14,3.467930079,3779218472,3779218544,3773116342,0,internal_timestamp,34.42300034,1564127542,33.26129913,0,8.083800316,1026.05681,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6280',)",3773116343,14,3.467859983,3779218472,3779218544,3773116343,0,internal_timestamp,34.40399933,1564127543,33.26060104,0,8.083600044,1026.056205,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6281',)",3773116343,14,3.467780113,3779218472,3779218544,3773116343,0,internal_timestamp,34.39099884,1564127543,33.26010132,0,8.083399773,1026.055783,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6282',)",3773116343,14,3.467700005,3779218472,3779218544,3773116343,0,internal_timestamp,34.3730011,1564127543,33.25939941,0,8.083200455,1026.055179,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6283',)",3773116343,14,3.467619896,3779218472,3779218544,3773116343,0,internal_timestamp,34.35599899,1564127543,33.25889969,0,8.082900047,1026.054753,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6284',)",3773116343,14,3.467550039,3779218472,3779218544,3773116343,0,internal_timestamp,34.33499908,1564127543,33.25839996,0,8.082500458,1026.054324,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6285',)",3773116343,14,3.467449903,3779218472,3779218544,3773116343,0,internal_timestamp,34.31700134,1564127543,33.25770187,0,8.08220005,1026.053738,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6286',)",3773116343,14,3.467339993,3779218472,3779218544,3773116343,0,internal_timestamp,34.29899979,1564127543,33.25690079,0,8.081800461,1026.053086,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6287',)",3773116343,14,3.467230082,3779218472,3779218544,3773116343,0,internal_timestamp,34.28499985,1564127543,33.25619888,0,8.081299782,1026.052545,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6288',)",3773116343,14,3.467109919,3779218472,3779218544,3773116343,0,internal_timestamp,34.26800156,1564127543,33.25540161,0,8.080800056,1026.051915,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6289',)",3773116343,14,3.467000008,3779218472,3779218544,3773116343,0,internal_timestamp,34.25,1564127543,33.25469971,1,8.080300331,1026.051355,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6290',)",3773116343,14,3.46687007,3779218472,3779218544,3773116343,0,internal_timestamp,34.23199844,1564127543,33.25400162,0,8.07970047,1026.050814,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6291',)",3773116343,14,3.466720104,3779218472,3779218544,3773116343,0,internal_timestamp,34.21300125,1564127543,33.25299835,0,8.079000473,1026.050043,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6292',)",3773116343,14,3.466550112,3779218472,3779218544,3773116343,0,internal_timestamp,34.19900131,1564127543,33.25189972,0,8.078300476,1026.04922,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6293',)",3773116343,14,3.466379881,3779218472,3779218544,3773116343,0,internal_timestamp,34.18199921,1564127543,33.25080109,0,8.077500343,1026.048398,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6294',)",3773116343,14,3.466200113,3779218472,3779218544,3773116343,0,internal_timestamp,34.1609993,1564127543,33.24959946,0,8.076700211,1026.047476,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6295',)",3773116343,14,3.466020107,3779218472,3779218544,3773116343,0,internal_timestamp,34.14400101,1564127543,33.24840164,0,8.075900078,1026.046577,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6296',)",3773116344,14,3.465850115,3779218472,3779218544,3773116344,0,internal_timestamp,34.12599945,1564127544,33.24739838,0,8.075200081,1026.04581,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6297',)",3773116344,14,3.465689898,3779218472,3779218544,3773116344,0,internal_timestamp,34.10900116,1564127544,33.24639893,0,8.074399948,1026.045066,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6298',)",3773116344,14,3.465519905,3779218472,3779218544,3773116344,0,internal_timestamp,34.09199905,1564127544,33.24539948,0,8.073599815,1026.044321,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6299',)",3773116344,14,3.465379953,3779218472,3779218544,3773116344,0,internal_timestamp,34.07600021,1564127544,33.24470139,0,8.072799683,1026.043818,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6300',)",3773116344,14,3.465219975,3779218472,3779218544,3773116344,0,internal_timestamp,34.05799866,1564127544,33.2439003,0,8.071900368,1026.04324,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6301',)",3773116344,14,3.465059996,3779218472,3779218544,3773116344,0,internal_timestamp,34.0379982,1564127544,33.24300003,0,8.071000099,1026.042574,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('6302',)",3773116344,14,3.464859962,3779218472,3779218544,3773116344,0,internal_timestamp,34.02199936,1564127544,33.2417984,0,8.070099831,1026.041691,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6303',)",3773116344,14,3.464649916,3779218472,3779218544,3773116344,0,internal_timestamp,34.00299835,1564127544,33.2405014,0,8.06910038,1026.040733,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6304',)",3773116344,14,3.464440107,3779218472,3779218544,3773116344,0,internal_timestamp,33.98600006,1564127544,33.23920059,0,8.068099976,1026.039782,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6305',)",3773116344,14,3.464240074,3779218472,3779218544,3773116344,0,internal_timestamp,33.96900177,1564127544,33.23789978,0,8.067099571,1026.03883,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6306',)",3773116344,14,3.464070082,3779218472,3779218544,3773116344,0,internal_timestamp,33.95199966,1564127544,33.23690033,0,8.066300392,1026.038086,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6307',)",3773116344,14,3.463959932,3779218472,3779218544,3773116344,0,internal_timestamp,33.93299866,1564127544,33.23630142,0,8.065699577,1026.037617,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6308',)",3773116344,14,3.463870049,3779218472,3779218544,3773116344,0,internal_timestamp,33.91600037,1564127544,33.2358017,0,8.065299988,1026.037206,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6309',)",3773116344,14,3.463799953,3779218472,3779218544,3773116344,0,internal_timestamp,33.90100098,1564127544,33.23550034,0,8.064900398,1026.03696,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6310',)",3773116344,14,3.46374011,3779218472,3779218544,3773116344,0,internal_timestamp,33.88299942,1564127544,33.23519897,0,8.064499855,1026.0367,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6311',)",3773116344,14,3.463660002,3779218472,3779218544,3773116344,0,internal_timestamp,33.86399841,1564127544,33.23479843,0,8.06400013,1026.036372,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6312',)",3773116345,14,3.463540077,3779218472,3779218544,3773116345,0,internal_timestamp,33.84500122,1564127545,33.23410034,0,8.063500404,1026.035811,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6313',)",3773116345,14,3.463409901,3779218472,3779218544,3773116345,0,internal_timestamp,33.83000183,1564127545,33.23329926,0,8.062800407,1026.035216,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6314',)",3773116345,14,3.463279963,3779218472,3779218544,3773116345,0,internal_timestamp,33.81299973,1564127545,33.23249817,0,8.062199593,1026.034598,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6315',)",3773116345,14,3.463150024,3779218472,3779218544,3773116345,0,internal_timestamp,33.79499817,1564127545,33.23180008,0,8.061499596,1026.034071,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6316',)",3773116345,14,3.4630301,3779218472,3779218544,3773116345,0,internal_timestamp,33.77799988,1564127545,33.23109818,0,8.060799599,1026.033545,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6317',)",3773116345,14,3.462929964,3779218472,3779218544,3773116345,0,internal_timestamp,33.76200104,1564127545,33.23059845,0,8.060299873,1026.033153,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6318',)",3773116345,14,3.462820053,3779218472,3779218544,3773116345,0,internal_timestamp,33.74499893,1564127545,33.22999954,0,8.059800148,1026.032679,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6319',)",3773116345,14,3.462739944,3779218472,3779218544,3773116345,0,internal_timestamp,33.72499847,1564127545,33.22949982,0,8.059300423,1026.032269,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6320',)",3773116345,14,3.462670088,3779218472,3779218544,3773116345,0,internal_timestamp,33.70399857,1564127545,33.22919846,0,8.058899879,1026.031995,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6321',)",3773116345,14,3.46262002,3779218472,3779218544,3773116345,0,internal_timestamp,33.68600082,1564127545,33.22890091,0,8.058600426,1026.031723,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6322',)",3773116345,14,3.462559938,3779218472,3779218544,3773116345,0,internal_timestamp,33.67300034,1564127545,33.22869873,0,8.058199883,1026.031564,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6323',)",3773116345,14,3.462500095,3779218472,3779218544,3773116345,0,internal_timestamp,33.65499878,1564127545,33.22840118,0,8.057800293,1026.031306,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6324',)",3773116345,14,3.46243,3779218472,3779218544,3773116345,0,internal_timestamp,33.63899994,1564127545,33.22809982,0,8.05739975,1026.031056,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6325',)",3773116345,14,3.462349892,3779218472,3779218544,3773116345,0,internal_timestamp,33.61800003,1564127545,33.2276001,0,8.057100296,1026.030611,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6326',)",3773116345,14,3.462270021,3779218472,3779218544,3773116345,0,internal_timestamp,33.59899902,1564127545,33.22700119,0,8.056699753,1026.030113,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6327',)",3773116345,14,3.462169886,3779218472,3779218544,3773116345,0,internal_timestamp,33.58300018,1564127545,33.22639847,0,8.056300163,1026.029626,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6328',)",3773116346,14,3.462069988,3779218472,3779218544,3773116346,0,internal_timestamp,33.56600189,1564127546,33.22579956,0,8.055800438,1026.029151,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6329',)",3773116346,14,3.461990118,3779218472,3779218544,3773116346,0,internal_timestamp,33.54800034,1564127546,33.22520065,0,8.055399895,1026.028658,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6330',)",3773116346,14,3.461920023,3779218472,3779218544,3773116346,0,internal_timestamp,33.52899933,1564127546,33.22489929,0,8.055100441,1026.028378,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6331',)",3773116346,14,3.461859941,3779218472,3779218544,3773116346,0,internal_timestamp,33.51100159,1564127546,33.22460175,0,8.054699898,1026.028121,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6332',)",3773116346,14,3.461800098,3779218472,3779218544,3773116346,0,internal_timestamp,33.49100113,1564127546,33.22430038,0,8.054400444,1026.027837,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6333',)",3773116346,14,3.46171999,3779218472,3779218544,3773116346,0,internal_timestamp,33.47700119,1564127546,33.22380066,0,8.053999901,1026.027439,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6334',)",3773116346,14,3.461610079,3779218472,3779218544,3773116346,0,internal_timestamp,33.45899963,1564127546,33.22299957,1,8.053600311,1026.026787,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6335',)",3773116346,14,3.461469889,3779218472,3779218544,3773116346,0,internal_timestamp,33.44200134,1564127546,33.22200012,0,8.053099632,1026.025998,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('6336',)",3773116346,14,3.461359978,3779218472,3779218544,3773116346,0,internal_timestamp,33.42399979,1564127546,33.22119904,0,8.052700043,1026.025346,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
