obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,seawater_pressure,profiler_timestamp,practical_salinity,suspect_timestamp,seawater_temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('2718',)",3750134245,11,3.793989897,3767111118,3767111256,3750134245,0,internal_timestamp,8.496999741,1541145445,32.85720062,0,12.15460014,1024.939582,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2719',)",3750134245,11,3.794090033,3767111118,3767111256,3750134245,0,internal_timestamp,8.477999687,1541145445,32.85649872,0,12.15649986,1024.938595,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2720',)",3750134245,11,3.794179916,3767111118,3767111256,3750134245,0,internal_timestamp,8.463999748,1541145445,32.85580063,0,12.1583004,1024.937651,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2721',)",3750134245,11,3.794250011,3767111118,3767111256,3750134245,0,internal_timestamp,8.444000244,1541145445,32.8553009,0,12.15970039,1024.93691,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2722',)",3750134245,11,3.794300079,3767111118,3767111256,3750134245,0,internal_timestamp,8.425000191,1541145445,32.85490036,0,12.16069984,1024.936326,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2723',)",3750134245,11,3.794349909,3767111118,3767111256,3750134245,0,internal_timestamp,8.406999588,1541145445,32.85480118,0,12.16129971,1024.936055,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2724',)",3750134245,11,3.794389963,3767111118,3767111256,3750134245,0,internal_timestamp,8.385000229,1541145445,32.85480118,0,12.16170025,1024.935881,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2725',)",3750134245,11,3.79440999,3767111118,3767111256,3750134245,0,internal_timestamp,8.368000031,1541145445,32.85480118,0,12.1619997,1024.935748,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2726',)",3750134245,11,3.79440999,3767111118,3767111256,3750134245,0,internal_timestamp,8.350000381,1541145445,32.85469818,0,12.16219997,1024.935549,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2727',)",3750134245,11,3.79440999,3767111118,3767111256,3750134245,0,internal_timestamp,8.329999924,1541145445,32.85449982,0,12.16230011,1024.935287,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2728',)",3750134245,11,3.794349909,3767111118,3767111256,3750134245,0,internal_timestamp,8.31000042,1541145445,32.85400009,0,12.16230011,1024.934809,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2729',)",3750134245,11,3.794310093,3767111118,3767111256,3750134245,0,internal_timestamp,8.291000366,1541145445,32.85350037,0,12.16240025,1024.934317,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2730',)",3750134245,11,3.794300079,3767111118,3767111256,3750134245,0,internal_timestamp,8.267000198,1541145445,32.85340118,0,12.16250038,1024.934114,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2731',)",3750134245,11,3.794310093,3767111118,3767111256,3750134245,0,internal_timestamp,8.248000145,1541145445,32.85340118,0,12.16259956,1024.93401,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2732',)",3750134245,11,3.794339895,3767111118,3767111256,3750134245,0,internal_timestamp,8.227000237,1541145445,32.85350037,1,12.16279984,1024.933954,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2733',)",3750134246,11,3.794359922,3767111118,3767111256,3750134246,0,internal_timestamp,8.208999634,1541145446,32.85350037,0,12.16300011,1024.933836,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2734',)",3750134246,11,3.794359922,3767111118,3767111256,3750134246,0,internal_timestamp,8.187999725,1541145446,32.85309982,0,12.16349983,1024.933337,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2735',)",3750134246,11,3.794369936,3767111118,3767111256,3750134246,0,internal_timestamp,8.168999672,1541145446,32.85279846,0,12.16399956,1024.932923,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2736',)",3750134246,11,3.79440999,3767111118,3767111256,3750134246,0,internal_timestamp,8.145999908,1541145446,32.85269928,0,12.16450024,1024.932649,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2737',)",3750134246,11,3.794450045,3767111118,3767111256,3750134246,0,internal_timestamp,8.123000145,1541145446,32.8526001,0,12.16499996,1024.932374,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2738',)",3750134246,11,3.794460058,3767111118,3767111256,3750134246,0,internal_timestamp,8.102999687,1541145446,32.85240173,0,12.16539955,1024.932055,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2739',)",3750134246,11,3.794460058,3767111118,3767111256,3750134246,0,internal_timestamp,8.081999779,1541145446,32.85210037,0,12.16580009,1024.931652,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2740',)",3750134246,11,3.794470072,3767111118,3767111256,3750134246,0,internal_timestamp,8.06099987,1541145446,32.85189819,0,12.16609955,1024.931344,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2741',)",3750134246,11,3.794490099,3767111118,3767111256,3750134246,0,internal_timestamp,8.043000221,1541145446,32.85179901,0,12.16650009,1024.931111,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2742',)",3750134246,11,3.794529915,3767111118,3767111256,3750134246,0,internal_timestamp,8.022000313,1541145446,32.85160065,0,12.16709995,1024.930749,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2743',)",3750134246,11,3.794559956,3767111118,3767111256,3750134246,0,internal_timestamp,8,1541145446,32.85110092,0,12.16800022,1024.930093,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2744',)",3750134246,11,3.79460001,3767111118,3767111256,3750134246,0,internal_timestamp,7.980000019,1541145446,32.8504982,0,12.16919994,1024.92931,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2745',)",3750134246,11,3.794660091,3767111118,3767111256,3750134246,0,internal_timestamp,7.958000183,1541145446,32.85010147,0,12.17039967,1024.928677,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2746',)",3750134246,11,3.794739962,3767111118,3767111256,3750134246,0,internal_timestamp,7.936999798,1541145446,32.85010147,0,12.17129993,1024.928413,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2747',)",3750134246,11,3.794810057,3767111118,3767111256,3750134246,0,internal_timestamp,7.913000107,1541145446,32.85029984,0,12.17179966,1024.928365,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2748',)",3750134246,11,3.7948699,3767111118,3767111256,3750134246,0,internal_timestamp,7.887000084,1541145446,32.8506012,0,12.17199993,1024.928444,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2749',)",3750134246,11,3.794879913,3767111118,3767111256,3750134246,0,internal_timestamp,7.864999771,1541145446,32.8506012,0,12.1722002,1024.928308,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2750',)",3750134247,11,3.79489994,3767111118,3767111256,3750134247,0,internal_timestamp,7.846000195,1541145447,32.85070038,0,12.17230034,1024.92828,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2751',)",3750134247,11,3.794919968,3767111118,3767111256,3750134247,0,internal_timestamp,7.823999882,1541145447,32.8506012,0,12.17259979,1024.928048,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2752',)",3750134247,11,3.794929981,3767111118,3767111256,3750134247,0,internal_timestamp,7.802000046,1541145447,32.85039902,0,12.17310047,1024.927698,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2753',)",3750134247,11,3.794939995,3767111118,3767111256,3750134247,0,internal_timestamp,7.782000065,1541145447,32.84989929,0,12.1736002,1024.927126,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2754',)",3750134247,11,3.794950008,3767111118,3767111256,3750134247,0,internal_timestamp,7.757999897,1541145447,32.84949875,0,12.17430019,1024.926576,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2755',)",3750134247,11,3.794980049,3767111118,3767111256,3750134247,0,internal_timestamp,7.734000206,1541145447,32.84899902,0,12.17520046,1024.925911,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2756',)",3750134247,11,3.795020103,3767111118,3767111256,3750134247,0,internal_timestamp,7.714000225,1541145447,32.84859848,0,12.17609978,1024.925341,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2757',)",3750134247,11,3.795079947,3767111118,3767111256,3750134247,0,internal_timestamp,7.69299984,1541145447,32.84830093,0,12.17710018,1024.924827,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2758',)",3750134247,11,3.795120001,3767111118,3767111256,3750134247,0,internal_timestamp,7.669000149,1541145447,32.84790039,0,12.17800045,1024.924239,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2759',)",3750134247,11,3.795109987,3767111118,3767111256,3750134247,0,internal_timestamp,7.644000053,1541145447,32.84719849,0,12.17870045,1024.92345,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2760',)",3750134247,11,3.795049906,3767111118,3767111256,3750134247,0,internal_timestamp,7.623000145,1541145447,32.84609985,0,12.17920017,1024.922409,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2761',)",3750134247,11,3.794960022,3767111118,3767111256,3750134247,0,internal_timestamp,7.602000237,1541145447,32.84489822,0,12.17959976,1024.921307,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2762',)",3750134247,11,3.794879913,3767111118,3767111256,3750134247,0,internal_timestamp,7.577000141,1541145447,32.84379959,0,12.18000031,1024.920267,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('2763',)",3750134247,11,3.794850111,3767111118,3767111256,3750134247,0,internal_timestamp,7.556000233,1541145447,32.84280014,0,12.18089962,1024.919228,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2764',)",3750134247,11,3.79489994,3767111118,3767111256,3750134247,0,internal_timestamp,7.532000065,1541145447,32.84189987,0,12.18239975,1024.918139,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2765',)",3750134248,11,3.795020103,3767111118,3767111256,3750134248,0,internal_timestamp,7.506999969,1541145448,32.84120178,0,12.18459988,1024.917071,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2766',)",3750134248,11,3.795190096,3767111118,3767111256,3750134248,0,internal_timestamp,7.486999989,1541145448,32.84019852,0,12.18760014,1024.915637,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2767',)",3750134248,11,3.795370102,3767111118,3767111256,3750134248,0,internal_timestamp,7.467999935,1541145448,32.83890152,0,12.19099998,1024.913904,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2768',)",3750134248,11,3.795540094,3767111118,3767111256,3750134248,0,internal_timestamp,7.443999767,1541145448,32.83750153,0,12.19449997,1024.91205,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2769',)",3750134248,11,3.795670033,3767111118,3767111256,3750134248,0,internal_timestamp,7.421999931,1541145448,32.83599854,0,12.19769955,1024.910182,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2770',)",3750134248,11,3.79576993,3767111118,3767111256,3750134248,0,internal_timestamp,7.401000023,1541145448,32.83470154,0,12.20030022,1024.908591,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2771',)",3750134248,11,3.795870066,3767111118,3767111256,3750134248,0,internal_timestamp,7.381000042,1541145448,32.83369827,0,12.20250034,1024.907308,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2772',)",3750134248,11,3.795949936,3767111118,3767111256,3750134248,0,internal_timestamp,7.359000206,1541145448,32.83309937,0,12.20419979,1024.906424,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2773',)",3750134248,11,3.796030045,3767111118,3767111256,3750134248,0,internal_timestamp,7.340000153,1541145448,32.83269882,0,12.20549965,1024.905783,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2774',)",3750134248,11,3.796089888,3767111118,3767111256,3750134248,0,internal_timestamp,7.31799984,1541145448,32.83240128,0,12.20650005,1024.905264,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2775',)",3750134248,11,3.796129942,3767111118,3767111256,3750134248,0,internal_timestamp,7.296000004,1541145448,32.83200073,0,12.20740032,1024.904685,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2776',)",3750134248,11,3.796149969,3767111118,3767111256,3750134248,0,internal_timestamp,7.278999805,1541145448,32.83150101,0,12.20810032,1024.904089,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2777',)",3750134248,11,3.796169996,3767111118,3767111256,3750134248,0,internal_timestamp,7.261000156,1541145448,32.83110046,0,12.20890045,1024.903546,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2778',)",3750134248,11,3.79618001,3767111118,3767111256,3750134248,0,internal_timestamp,7.238999844,1541145448,32.83060074,0,12.20960045,1024.902927,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2779',)",3750134248,11,3.796200037,3767111118,3767111256,3750134248,0,internal_timestamp,7.218999863,1541145448,32.8302002,0,12.21020031,1024.902414,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2780',)",3750134248,11,3.796220064,3767111118,3767111256,3750134248,0,internal_timestamp,7.202000141,1541145448,32.83000183,0,12.21070004,1024.902089,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2781',)",3750134249,11,3.796240091,3767111118,3767111256,3750134249,0,internal_timestamp,7.183000088,1541145449,32.82989883,0,12.21100044,1024.901867,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2782',)",3750134249,11,3.796250105,3767111118,3767111256,3750134249,0,internal_timestamp,7.165999889,1541145449,32.82979965,0,12.21119976,1024.901676,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2783',)",3750134249,11,3.796260118,3767111118,3767111256,3750134249,0,internal_timestamp,7.144999981,1541145449,32.82979965,0,12.21140003,1024.901544,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2784',)",3750134249,11,3.796269894,3767111118,3767111256,3750134249,0,internal_timestamp,7.127999783,1541145449,32.82970047,0,12.21150017,1024.901372,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2785',)",3750134249,11,3.796260118,3767111118,3767111256,3750134249,0,internal_timestamp,7.111000061,1541145449,32.82949829,0,12.21170044,1024.901101,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2786',)",3750134249,11,3.796269894,3767111118,3767111256,3750134249,0,internal_timestamp,7.092999935,1541145449,32.82910156,0,12.21220016,1024.900618,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2787',)",3750134249,11,3.796289921,3767111118,3767111256,3750134249,0,internal_timestamp,7.073999882,1541145449,32.82820129,0,12.21360016,1024.89957,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2788',)",3750134249,11,3.796380043,3767111118,3767111256,3750134249,0,internal_timestamp,7.059000015,1541145449,32.82699966,0,12.21590042,1024.898136,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2789',)",3750134249,11,3.796519995,3767111118,3767111256,3750134249,0,internal_timestamp,7.041999817,1541145449,32.82580185,0,12.21879959,1024.896583,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2790',)",3750134249,11,3.796689987,3767111118,3767111256,3750134249,0,internal_timestamp,7.025000095,1541145449,32.8246994,0,12.22200012,1024.895047,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2791',)",3750134249,11,3.796839952,3767111118,3767111256,3750134249,0,internal_timestamp,7.007999897,1541145449,32.82379913,1,12.22459984,1024.893782,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2792',)",3750134249,11,3.796969891,3767111118,3767111256,3750134249,0,internal_timestamp,6.991000175,1541145449,32.82339859,0,12.22649956,1024.893036,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2793',)",3750134249,11,3.797029972,3767111118,3767111256,3750134249,0,internal_timestamp,6.973999977,1541145449,32.82300186,0,12.22770023,1024.892425,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2794',)",3750134249,11,3.79708004,3767111118,3767111256,3750134249,0,internal_timestamp,6.953999996,1541145449,32.82279968,0,12.22840023,1024.892046,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2795',)",3750134249,11,3.797090054,3767111118,3767111256,3750134249,0,internal_timestamp,6.938000202,1541145449,32.82249832,0,12.22889996,1024.891646,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2796',)",3750134249,11,3.797090054,3767111118,3767111256,3750134249,0,internal_timestamp,6.921000004,1541145449,32.82229996,0,12.22910023,1024.891378,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2797',)",3750134250,11,3.797070026,3767111118,3767111256,3750134250,0,internal_timestamp,6.902999878,1541145450,32.8219986,0,12.22920036,1024.891044,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2798',)",3750134250,11,3.797049999,3767111118,3767111256,3750134250,0,internal_timestamp,6.888999939,1541145450,32.82149887,0,12.22949982,1024.890537,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2799',)",3750134250,11,3.797070026,3767111118,3767111256,3750134250,0,internal_timestamp,6.868999958,1541145450,32.82109833,0,12.23019981,1024.890005,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2800',)",3750134250,11,3.797139883,3767111118,3767111256,3750134250,0,internal_timestamp,6.854000092,1541145450,32.82080078,0,12.23139954,1024.88948,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2801',)",3750134250,11,3.797240019,3767111118,3767111256,3750134250,0,internal_timestamp,6.842000008,1541145450,32.82040024,0,12.23289967,1024.888832,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2802',)",3750134250,11,3.797369957,3767111118,3767111256,3750134250,0,internal_timestamp,6.824999809,1541145450,32.82009888,0,12.2347002,1024.888181,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2803',)",3750134250,11,3.797489882,3767111118,3767111256,3750134250,0,internal_timestamp,6.80700016,1541145450,32.81959915,0,12.23659992,1024.887354,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2804',)",3750134250,11,3.797539949,3767111118,3767111256,3750134250,0,internal_timestamp,6.791999817,1541145450,32.8185997,0,12.23830032,1024.88619,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2805',)",3750134250,11,3.797580004,3767111118,3767111256,3750134250,0,internal_timestamp,6.78000021,1541145450,32.81760025,0,12.23989964,1024.885059,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
"('2806',)",3750134250,11,3.797630072,3767111118,3767111257,3750134250,0,internal_timestamp,6.762000084,1541145450,32.81710052,0,12.24110031,1024.884363,29,13,29,29,29,29,29,29,29,29,44.637117,-124.302617
