obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,seawater_pressure,raw_time_microseconds,raw_time_seconds,seawater_temperature,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('117',)",3659127733,2,33.69900131,3724598968,3724598968,3659127733,0,internal_timestamp,446.3999939,979648,1450138932,6.019599915,3.369900131,34.00319913,1028.823294,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('118',)",3659127744,2,33.70259857,3724598968,3724598968,3659127744,0,internal_timestamp,445.6499939,975867,1450138943,6.028100014,3.370259857,33.9991053,1028.815476,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('119',)",3659127755,2,33.69219971,3724598968,3724598968,3659127755,0,internal_timestamp,444.9500122,982956,1450138954,6.018799782,3.369219971,33.99708473,1028.811938,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('120',)",3659127766,2,33.69879913,3724598968,3724598968,3659127766,0,internal_timestamp,444.2099915,978790,1450138965,6.025499821,3.369879913,33.9981512,1028.808473,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('121',)",3659127777,2,33.68159866,3724598968,3724598968,3659127777,0,internal_timestamp,443.3999939,975549,1450138976,6.010000229,3.368159866,33.99475266,1028.804186,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('122',)",3659127788,2,33.67459869,3724598968,3724598968,3659127788,0,internal_timestamp,442.5700073,981944,1450138987,6.004399776,3.367459869,33.99290695,1028.799685,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('123',)",3659127799,2,33.67290115,3724598968,3724598968,3659127799,0,internal_timestamp,441.75,977670,1450138998,6.003399849,3.367290115,33.99240507,1028.795663,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('124',)",3659127810,2,33.6711998,3724598968,3724598968,3659127810,0,internal_timestamp,440.980011,1018,1450139010,6.001900196,3.36711998,33.99237379,1028.792308,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('125',)",3659127821,2,33.66609955,3724598968,3724598968,3659127821,0,internal_timestamp,440.1499939,991312,1450139020,5.997600079,3.366609955,33.99135841,1028.788283,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('126',)",3659127832,2,33.66749954,3724598968,3724598968,3659127832,0,internal_timestamp,439.2399902,984937,1450139031,6.00150013,3.366749954,33.98947777,1028.782099,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('127',)",3659127843,2,33.6833992,3724598968,3724598968,3659127843,0,internal_timestamp,438.2600098,989666,1450139042,6.018700123,3.36833992,33.9906015,1028.776155,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('128',)",3659127854,2,33.70389938,3724598968,3724598968,3659127854,0,internal_timestamp,437.269989,983335,1450139053,6.045100212,3.370389938,33.98769243,1028.765739,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('129',)",3659127865,2,33.7016983,3724598968,3724598968,3659127865,0,internal_timestamp,436.1799927,987998,1450139064,6.044499874,3.37016983,33.98636055,1028.759772,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('130',)",3659127876,2,33.71039963,3724598968,3724598968,3659127876,0,internal_timestamp,434.7999878,994282,1450139075,6.055099964,3.371039963,33.98620082,1028.751874,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('131',)",3659127887,2,33.8166008,3724598968,3724598968,3659127887,0,internal_timestamp,433.2799988,987899,1450139086,6.16779995,3.38166008,33.99330094,1028.735101,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('132',)",3659127898,2,33.85580063,3724598968,3724598968,3659127898,0,internal_timestamp,432.0299988,995243,1450139097,6.208799839,3.385580063,33.99681527,1028.726502,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('133',)",3659127909,2,33.93780136,3724598968,3724598968,3659127909,0,internal_timestamp,430.7799988,991570,1450139108,6.29090023,3.393780136,34.00707667,1028.717512,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('134',)",3659127920,2,33.94990158,3724598968,3724598968,3659127920,0,internal_timestamp,429.5599976,996978,1450139119,6.303100109,3.394990158,34.00900247,1028.711745,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('135',)",3659127931,2,33.96409988,3724598968,3724598968,3659127931,0,internal_timestamp,428.5100098,991389,1450139130,6.31799984,3.396409988,34.01049144,1028.706039,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('136',)",3659127942,2,33.97290039,3724598968,3724598968,3659127942,0,internal_timestamp,427.3599854,996090,1450139141,6.327799797,3.397290039,34.01109428,1028.699883,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('137',)",3659127953,2,33.9776001,3724598968,3724598968,3659127953,0,internal_timestamp,426.0799866,1131,1450139153,6.332900047,3.39776001,34.01187275,1028.693921,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('138',)",3659127964,2,33.91740036,3724598968,3724598968,3659127964,0,internal_timestamp,424.8200073,995111,1450139163,6.284999847,3.391740036,33.99313534,1028.680047,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('139',)",3659127975,2,33.93719864,3724598968,3724598968,3659127975,0,internal_timestamp,423.5499878,1503,1450139175,6.310500145,3.393719864,33.99042973,1028.66857,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('140',)",3659127986,2,33.96870041,3724598968,3724598968,3659127986,0,internal_timestamp,422.3299866,998349,1450139185,6.343699932,3.396870041,33.99306008,1028.660444,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('141',)",3659127997,2,34.01539993,3724598968,3724598968,3659127997,0,internal_timestamp,421.0100098,4512,1450139197,6.394000053,3.401539993,33.99561894,1028.649413,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('142',)",3659128008,2,34.02149963,3724598968,3724598968,3659128008,0,internal_timestamp,419.6400146,999057,1450139207,6.397900105,3.402149963,33.99918596,1028.645397,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('143',)",3659128019,2,34.0632019,3724598968,3724598968,3659128019,0,internal_timestamp,418.1499939,5621,1450139219,6.444300175,3.40632019,34.00011979,1028.632828,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('144',)",3659128030,2,34.11410141,3724598968,3724598968,3659128030,0,internal_timestamp,416.5299988,2855,1450139230,6.501699924,3.411410141,34.00037366,1028.617564,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('145',)",3659128041,2,34.14139938,3724598968,3724598968,3659128041,0,internal_timestamp,414.8999939,11212,1450139241,6.529600143,3.414139938,34.00372565,1028.608813,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('146',)",3659128052,2,34.18099976,3724598968,3724598968,3659128052,0,internal_timestamp,413.4200134,6491,1450139252,6.573200226,3.418099976,34.00504121,1028.596927,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('147',)",3659128063,2,34.1814003,3724598968,3724598968,3659128063,0,internal_timestamp,412.1799927,12964,1450139263,6.573200226,3.41814003,34.0060849,1028.592069,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('148',)",3659128074,2,34.17750168,3724598968,3724598968,3659128074,0,internal_timestamp,411.1900024,6365,1450139274,6.568900108,3.417750168,34.00651438,1028.588481,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('149',)",3659128085,2,34.17309952,3724598968,3724598968,3659128085,0,internal_timestamp,410.2999878,10727,1450139285,6.565199852,3.417309952,34.00574389,1028.584322,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('150',)",3659128096,2,34.16889954,3724598968,3724598968,3659128096,0,internal_timestamp,409.1499939,7968,1450139296,6.56099987,3.416889954,34.00581814,1028.579706,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('151',)",3659128107,2,34.17259979,3724598968,3724598968,3659128107,0,internal_timestamp,407.9599915,12610,1450139307,6.565400124,3.417259979,34.0061269,1028.57388,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('152',)",3659128118,2,34.17710114,3724598968,3724598968,3659128118,0,internal_timestamp,406.7600098,18629,1450139318,6.570300102,3.417710114,34.00683105,1028.568248,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('153',)",3659128129,2,34.13909912,3724598968,3724598968,3659128129,0,internal_timestamp,405.4599915,13639,1450139329,6.533400059,3.413909912,34.00199089,1028.563683,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('154',)",3659128140,2,34.13010025,3724598968,3724598968,3659128140,0,internal_timestamp,404.3699951,20454,1450139340,6.533800125,3.413010025,33.99216137,1028.550909,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('155',)",3659128151,2,34.20709991,3724598968,3724598968,3659128151,0,internal_timestamp,403.3599854,18152,1450139351,6.616799831,3.420709991,33.99557702,1028.537271,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('156',)",3659128162,2,34.23160172,3724598968,3724598968,3659128162,0,internal_timestamp,402.1700134,13540,1450139362,6.640900135,3.423160172,33.99935511,1028.531381,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('157',)",3659128173,2,34.24000168,3724598968,3724598968,3659128173,0,internal_timestamp,401.0899963,22588,1450139373,6.65019989,3.424000168,33.99994657,1028.525582,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('158',)",3659128184,2,34.24499893,3724598968,3724598968,3659128184,0,internal_timestamp,400.1600037,19463,1450139384,6.655099869,3.424499893,34.00106299,1028.521506,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('159',)",3659128195,2,34.24810028,3724598968,3724598968,3659128195,0,internal_timestamp,399.0599976,24056,1450139395,6.658699989,3.424810028,34.00145525,1028.516267,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('160',)",3659128206,2,34.25550079,3724598968,3724598968,3659128206,0,internal_timestamp,398.0400085,19978,1450139406,6.667099953,3.425550079,34.00180307,1028.510678,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('161',)",3659128217,2,34.26599884,3724598968,3724598968,3659128217,0,internal_timestamp,397.1700134,23200,1450139417,6.679100037,3.426599884,34.00193282,1028.505094,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('162',)",3659128228,2,34.26890183,3724598968,3724598968,3659128228,0,internal_timestamp,396.3800049,28201,1450139428,6.683100224,3.426890183,34.00155964,1028.500616,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('163',)",3659128239,2,34.26990128,3724598968,3724598968,3659128239,0,internal_timestamp,395.5799866,23507,1450139439,6.684899807,3.426990128,34.00126865,1028.496468,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('164',)",3659128250,2,34.27949905,3724598968,3724598968,3659128250,0,internal_timestamp,394.4599915,28657,1450139450,6.696400166,3.427949905,34.00101908,1028.489511,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('165',)",3659128261,2,34.29489899,3724598968,3724598968,3659128261,0,internal_timestamp,393.1300049,33118,1450139461,6.714799881,3.429489899,34.00044314,1028.480353,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('166',)",3659128272,2,34.30830002,3724598968,3724598968,3659128272,0,internal_timestamp,391.9599915,26771,1450139472,6.729400158,3.430830002,34.00134093,1028.473624,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('167',)",3659128283,2,34.31069946,3724598968,3724598968,3659128283,0,internal_timestamp,390.9400024,39043,1450139483,6.731800079,3.431069946,34.00210471,1028.469213,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('168',)",3659128294,2,34.3268013,3724598968,3724598968,3659128294,0,internal_timestamp,389.9599915,29118,1450139494,6.75180006,3.43268013,34.00054553,1028.460652,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('169',)",3659128305,2,34.33039856,3724598968,3724598968,3659128305,0,internal_timestamp,389.1400146,34611,1450139505,6.756000042,3.433039856,34.00075204,1028.456462,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('170',)",3659128316,2,34.34069824,3724598968,3724598968,3659128316,0,internal_timestamp,388.269989,34895,1450139516,6.768799782,3.434069824,33.99986405,1028.449956,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('171',)",3659128327,2,34.35620117,3724598968,3724598968,3659128327,0,internal_timestamp,387.3200073,34908,1450139527,6.788799763,3.435620117,33.99762747,1028.440994,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('172',)",3659128338,2,34.36320114,3724598968,3724598968,3659128338,0,internal_timestamp,386.3999939,30730,1450139538,6.797399998,3.436320114,33.99727881,1028.43528,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('173',)",3659128349,2,34.3655014,3724598968,3724598968,3659128349,0,internal_timestamp,385.5799866,37396,1450139549,6.799799919,3.43655014,33.9978346,1028.43162,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('174',)",3659128360,2,34.36669922,3724598968,3724598968,3659128360,0,internal_timestamp,384.7200012,33402,1450139560,6.801000118,3.436669922,33.99838169,1028.427941,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('175',)",3659128371,2,34.36840057,3724598968,3724598968,3659128371,0,internal_timestamp,383.8699951,39169,1450139571,6.803599834,3.436840057,33.99809592,1028.423454,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('176',)",3659128382,2,34.37670136,3724598968,3724598968,3659128382,0,internal_timestamp,382.9700012,33392,1450139582,6.813799858,3.437670136,33.99758748,1028.417476,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('177',)",3659128393,2,34.38410187,3724598968,3724598968,3659128393,0,internal_timestamp,382.1000061,40061,1450139593,6.823400021,3.438410187,33.99666642,1028.411397,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('178',)",3659128404,2,34.39400101,3724598968,3724598968,3659128404,0,internal_timestamp,381.1600037,36062,1450139604,6.835400105,3.439400101,33.99615618,1028.404975,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('179',)",3659128415,2,34.40209961,3724598968,3724598968,3659128415,0,internal_timestamp,380.1000061,44086,1450139615,6.845499992,3.440209961,33.99559953,1028.398239,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('180',)",3659128426,2,34.42010117,3724598968,3724598968,3659128426,0,internal_timestamp,379.0899963,41866,1450139626,6.868100166,3.442010117,33.99356359,1028.388776,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('181',)",3659128437,2,34.42060089,3724598968,3724598968,3659128437,0,internal_timestamp,378.1300049,48396,1450139637,6.868199825,3.442060089,33.99447629,1028.385085,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('182',)",3659128448,2,34.42409897,3724598968,3724598968,3659128448,0,internal_timestamp,377.3399963,45665,1450139648,6.872600079,3.442409897,33.99435776,1028.380744,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('183',)",3659128459,2,34.42300034,3724598968,3724598968,3659128459,0,internal_timestamp,376.6099854,43495,1450139659,6.870999813,3.442300034,33.99508134,1028.378201,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('184',)",3659128470,2,34.42490005,3724598968,3724598968,3659128470,0,internal_timestamp,375.8800049,49076,1450139670,6.873400211,3.442490005,33.99515127,1028.374571,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('185',)",3659128481,2,34.43220139,3724598968,3724598968,3659128481,0,internal_timestamp,375.1700134,44164,1450139681,6.882500172,3.443220139,33.99453438,1028.36953,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('186',)",3659128492,2,34.43479919,3724598968,3724598968,3659128492,0,internal_timestamp,374.3999939,48567,1450139692,6.885799885,3.443479919,33.99450282,1028.365507,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('187',)",3659128503,2,34.43769836,3724598968,3724598968,3659128503,0,internal_timestamp,373.6099854,53627,1450139703,6.889699936,3.443769836,33.99421963,1028.361109,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('188',)",3659128514,2,34.44129944,3724598968,3724598968,3659128514,0,internal_timestamp,372.8699951,50724,1450139714,6.894199848,3.444129944,33.99409111,1028.356975,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('189',)",3659128525,2,34.44329834,3724598968,3724598968,3659128525,0,internal_timestamp,372.0700073,47533,1450139725,6.896999836,3.444329834,33.99390922,1028.352768,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('190',)",3659128535,2,34.44499969,3724598968,3724598968,3659128535,0,internal_timestamp,371.4400024,49391,1450139735,6.899000168,3.444499969,33.9941073,1028.349753,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('191',)",3659128547,2,34.45050049,3724598968,3724598968,3659128547,0,internal_timestamp,370.7600098,49696,1450139747,6.906000137,3.445050049,33.9935693,1028.345212,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('192',)",3659128558,2,34.4557991,3724598968,3724598968,3659128558,0,internal_timestamp,370.1900024,57631,1450139758,6.91230011,3.44557991,33.99344627,1028.341601,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('193',)",3659128569,2,34.45800018,3724598968,3724598968,3659128569,0,internal_timestamp,369.6600037,76605,1450139769,6.91590023,3.445800018,33.99256735,1028.337967,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('194',)",3659128580,2,34.46390152,3724598968,3724598968,3659128580,0,internal_timestamp,369.1099854,60086,1450139780,6.9229002,3.446390152,33.99240547,1028.334316,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('195',)",3659128591,2,34.47180176,3724598968,3724598968,3659128591,0,internal_timestamp,368.4500122,56579,1450139791,6.933000088,3.447180176,33.99143332,1028.329078,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('196',)",3659128602,2,34.49980164,3724598968,3724598968,3659128602,0,internal_timestamp,367.6300049,62669,1450139802,6.96750021,3.449980164,33.98853016,1028.318072,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('197',)",3659128613,2,34.52539825,3724598968,3724598968,3659128613,0,internal_timestamp,366.7099915,61795,1450139813,6.999199867,3.452539825,33.98579504,1028.307135,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('198',)",3659128624,2,34.53659821,3724598968,3724598968,3659128624,0,internal_timestamp,365.7399902,61492,1450139824,7.012300015,3.453659821,33.98562693,1028.30067,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('199',)",3659128635,2,34.54330063,3724598968,3724598968,3659128635,0,internal_timestamp,364.7999878,60467,1450139835,7.019899845,3.454330063,33.98593401,1028.29551,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('200',)",3659128646,2,34.5807991,3724598968,3724598968,3659128646,0,internal_timestamp,363.8699951,68049,1450139846,7.065599918,3.45807991,33.98243858,1028.281882,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('201',)",3659128657,2,34.60469818,3724598968,3724598968,3659128657,0,internal_timestamp,363.0599976,61930,1450139857,7.093900204,3.460469818,33.98112087,1028.273027,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
