obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,seawater_pressure,raw_time_microseconds,raw_time_seconds,seawater_temperature,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('6703',)",3772368214,6,33.05870056,3774726854,3774726855,3772368214,0,internal_timestamp,576.6500244,364740,1563379414,5.070300102,3.305870056,34.17000362,1029.678168,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6704',)",3772368215,6,33.0583992,3774726854,3774726855,3772368215,0,internal_timestamp,576.6099854,360711,1563379415,5.070199966,3.30583992,34.16977968,1029.67782,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6705',)",3772368216,6,33.05799866,3774726854,3774726855,3772368216,0,internal_timestamp,576.6199951,367176,1563379416,5.069499969,3.305799866,34.17002785,1029.678152,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6706',)",3772368217,6,33.05759811,3774726854,3774726855,3772368217,0,internal_timestamp,576.6599731,362464,1563379417,5.067299843,3.305759811,34.17178933,1029.680008,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6707',)",3772368218,6,33.05749893,3774726854,3774726855,3772368218,0,internal_timestamp,576.6400146,359116,1563379418,5.068399906,3.305749893,34.1705647,1029.678809,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6708',)",3772368219,6,33.05770111,3774726854,3774726855,3772368219,0,internal_timestamp,576.6599731,363495,1563379419,5.068900108,3.305770111,34.17027726,1029.67861,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6709',)",3772368220,6,33.05830002,3774726854,3774726855,3772368220,0,internal_timestamp,576.6500244,360829,1563379420,5.069499969,3.305830002,34.17035883,1029.678551,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6710',)",3772368221,6,33.05770111,3774726854,3774726855,3772368221,0,internal_timestamp,576.5999756,365086,1563379421,5.068699837,3.305770111,34.17051137,1029.678544,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6711',)",3772368222,6,33.05749893,3774726854,3774726855,3772368222,0,internal_timestamp,576.6799927,361148,1563379422,5.068799973,3.305749893,34.17013709,1029.678604,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6712',)",3772368223,6,33.05770111,3774726854,3774726855,3772368223,0,internal_timestamp,576.6400146,357456,1563379423,5.069499969,3.305770111,34.16967616,1029.677967,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6713',)",3772368224,6,33.05749893,3774726854,3774726855,3772368224,0,internal_timestamp,576.6300049,362383,1563379424,5.069600105,3.305749893,34.16934702,1029.677648,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6714',)",3772368225,6,33.05749893,3774726854,3774726855,3772368225,0,internal_timestamp,576.6699829,358657,1563379425,5.069099903,3.305749893,34.16983655,1029.678282,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6715',)",3772368226,6,33.05759811,3774726854,3774726855,3772368226,0,internal_timestamp,576.6500244,365160,1563379426,5.069499969,3.305759811,34.16955288,1029.677916,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6716',)",3772368227,6,33.05759811,3774726854,3774726855,3772368227,0,internal_timestamp,576.6400146,360433,1563379427,5.069399834,3.305759811,34.16965991,1029.677967,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6717',)",3772368228,6,33.05780029,3774726854,3774726855,3772368228,0,internal_timestamp,576.6799927,355936,1563379428,5.069499969,3.305780029,34.16977,1029.678224,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6718',)",3772368229,6,33.05780029,3774726854,3774726855,3772368229,0,internal_timestamp,576.6300049,361769,1563379429,5.069399834,3.305780029,34.16989708,1029.678108,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6719',)",3772368230,6,33.05810165,3774726854,3774726855,3772368230,0,internal_timestamp,576.6699829,357142,1563379430,5.069600105,3.305810165,34.17001904,1029.678362,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6720',)",3772368231,6,33.05770111,3774726854,3774726855,3772368231,0,internal_timestamp,576.6599731,364145,1563379431,5.069499969,3.305770111,34.16966616,1029.678051,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6721',)",3772368232,6,33.05770111,3774726854,3774726855,3772368232,0,internal_timestamp,576.5999756,361707,1563379432,5.069200039,3.305770111,34.17000179,1029.678078,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6722',)",3772368233,6,33.05770111,3774726854,3774726855,3772368233,0,internal_timestamp,576.6599731,396050,1563379433,5.069499969,3.305770111,34.16966616,1029.678051,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6723',)",3772368234,6,33.05770111,3774726854,3774726855,3772368234,0,internal_timestamp,576.6400146,360647,1563379434,5.069399834,3.305770111,34.16977817,1029.67806,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6724',)",3772368235,6,33.05749893,3774726854,3774726855,3772368235,0,internal_timestamp,576.6400146,356335,1563379435,5.068900108,3.305749893,34.17005511,1029.678343,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6725',)",3772368236,6,33.05730057,3774726854,3774726855,3772368236,0,internal_timestamp,576.6599731,362413,1563379436,5.068699837,3.305730057,34.17002136,1029.678434,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6726',)",3772368237,6,33.05730057,3774726854,3774726855,3772368237,0,internal_timestamp,576.6099854,358473,1563379437,5.068099976,3.305730057,34.17065754,1029.678783,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6727',)",3772368238,6,33.05709839,3774726854,3774726855,3772368238,0,internal_timestamp,576.6699829,363760,1563379438,5.067399979,3.305709839,34.17110845,1029.679504,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6728',)",3772368239,6,33.05709839,3774726854,3774726855,3772368239,0,internal_timestamp,576.6400146,359354,1563379439,5.068099976,3.305709839,34.17041033,1029.678726,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6729',)",3772368240,6,33.05720139,3774726854,3774726855,3772368240,0,internal_timestamp,576.6400146,355002,1563379440,5.068600178,3.305720139,34.17001901,1029.678353,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6730',)",3772368241,6,33.05720139,3774726854,3774726855,3772368241,0,internal_timestamp,576.6599731,361818,1563379441,5.068399906,3.305720139,34.17021303,1029.678623,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6731',)",3772368242,6,33.05730057,3774726854,3774726855,3772368242,0,internal_timestamp,576.6300049,356739,1563379442,5.068099976,3.305730057,34.17064751,1029.678867,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6732',)",3772368243,6,33.05730057,3774726854,3774726855,3772368243,0,internal_timestamp,576.6400146,362270,1563379443,5.067699909,3.305730057,34.17105007,1029.679282,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6733',)",3772368244,6,33.05709839,3774726854,3774726855,3772368244,0,internal_timestamp,576.6599731,368939,1563379444,5.068699837,3.305709839,34.16978921,1029.678251,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6734',)",3772368245,6,33.05730057,3774726854,3774726855,3772368245,0,internal_timestamp,576.6400146,362944,1563379445,5.068500042,3.305730057,34.17023491,1029.678536,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6735',)",3772368246,6,33.05709839,3774726854,3774726855,3772368246,0,internal_timestamp,576.6500244,358624,1563379446,5.067900181,3.305709839,34.17060886,1029.678954,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6736',)",3772368247,6,33.05690002,3774726854,3774726855,3772368247,0,internal_timestamp,576.6099854,363985,1563379447,5.06799984,3.305690002,34.17029962,1029.678514,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6737',)",3772368248,6,33.05730057,3774726854,3774726855,3772368248,0,internal_timestamp,576.6500244,359317,1563379448,5.068900108,3.305730057,34.16982232,1029.678205,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6738',)",3772368249,6,33.05770111,3774726854,3774726855,3772368249,0,internal_timestamp,576.6599731,354902,1563379449,5.070300102,3.305770111,34.16885105,1029.677305,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6739',)",3772368250,6,33.05780029,3774726854,3774726855,3772368250,0,internal_timestamp,576.6099854,391806,1563379450,5.070799828,3.305780029,34.16848093,1029.676719,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6740',)",3772368251,6,33.05780029,3774726854,3774726855,3772368251,0,internal_timestamp,576.6599731,366722,1563379451,5.0697999,3.305780029,34.16947449,1029.677861,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6741',)",3772368252,6,33.05820084,3774726854,3774726855,3772368252,0,internal_timestamp,576.6500244,361613,1563379452,5.070300102,3.305820084,34.16942983,1029.677716,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6742',)",3772368253,6,33.05780029,3774726854,3774726855,3772368253,0,internal_timestamp,576.6300049,356594,1563379453,5.070000172,3.305780029,34.1692855,1029.677548,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6743',)",3772368254,6,33.05789948,3774726854,3774726855,3772368254,0,internal_timestamp,576.6799927,362738,1563379454,5.069900036,3.305789948,34.16947633,1029.677941,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6744',)",3772368255,6,33.05810165,3774726854,3774726855,3772368255,0,internal_timestamp,576.6300049,358900,1563379455,5.070199966,3.305810165,34.16942799,1029.677635,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6745',)",3772368256,6,33.05830002,3774726854,3774726855,3772368256,0,internal_timestamp,576.6400146,364761,1563379456,5.069900036,3.305830002,34.16995628,1029.678136,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6746',)",3772368257,6,33.05830002,3774726854,3774726855,3772368257,0,internal_timestamp,576.6400146,358547,1563379457,5.070000172,3.305830002,34.16985427,1029.678043,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6747',)",3772368258,6,33.05849838,3774726854,3774726855,3772368258,0,internal_timestamp,576.6400146,364692,1563379458,5.070300102,3.305849838,34.16977649,1029.677943,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6748',)",3772368259,6,33.05830002,3774726854,3774726855,3772368259,0,internal_timestamp,576.6400146,360462,1563379459,5.071400166,3.305830002,34.16842811,1029.676738,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6749',)",3772368260,6,33.05810165,3774726854,3774726855,3772368260,0,internal_timestamp,576.6300049,356323,1563379460,5.071000099,3.305810165,34.16861291,1029.676889,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6750',)",3772368261,6,33.05849838,3774726854,3774726855,3772368261,0,internal_timestamp,576.6599731,363481,1563379461,5.070799828,3.305849838,34.16925741,1029.677561,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6751',)",3772368262,6,33.05879974,3774726854,3774726855,3772368262,0,internal_timestamp,576.6400146,358418,1563379462,5.070899963,3.305879974,34.16951143,1029.677657,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6752',)",3772368263,6,33.0583992,3774726854,3774726855,3772368263,0,internal_timestamp,576.6300049,364469,1563379463,5.070099831,3.30583992,34.16987165,1029.677998,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6753',)",3772368264,6,33.05820084,3774726854,3774726855,3772368264,0,internal_timestamp,576.6599731,360281,1563379464,5.070099831,3.305820084,34.16962886,1029.677944,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6754',)",3772368265,6,33.05870056,3774726854,3774726855,3772368265,0,internal_timestamp,576.6199951,356474,1563379465,5.070300102,3.305870056,34.17001867,1029.678042,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6755',)",3772368266,6,33.05849838,3774726854,3774726855,3772368266,0,internal_timestamp,576.6599731,362754,1563379466,5.070099831,3.305849838,34.16997051,1029.678213,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6756',)",3772368267,6,33.05849838,3774726854,3774726855,3772368267,0,internal_timestamp,576.6199951,357691,1563379467,5.070700169,3.305849838,34.16937898,1029.677486,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6757',)",3772368268,6,33.05870056,3774726854,3774726855,3772368268,0,internal_timestamp,576.6500244,364842,1563379468,5.070899963,3.305870056,34.16939253,1029.677609,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6758',)",3772368269,6,33.05849838,3774726854,3774726855,3772368269,0,internal_timestamp,576.6500244,359209,1563379469,5.070600033,3.305849838,34.16946593,1029.677705,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6759',)",3772368270,6,33.05830002,3774726854,3774726855,3772368270,0,internal_timestamp,576.6099854,354821,1563379470,5.070700169,3.305830002,34.16915623,1029.677264,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6760',)",3772368271,6,33.05849838,3774726854,3774726855,3772368271,0,internal_timestamp,576.6799927,361928,1563379471,5.070499897,3.305849838,34.16955292,1029.677924,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6761',)",3772368272,6,33.05830002,3774726854,3774726855,3772368272,0,internal_timestamp,576.6300049,356485,1563379472,5.070700169,3.305830002,34.1691462,1029.677348,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6762',)",3772368273,6,33.0583992,3774726854,3774726855,3772368273,0,internal_timestamp,576.6500244,362605,1563379473,5.070400238,3.30583992,34.16955558,1029.677802,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6763',)",3772368274,6,33.0583992,3774726854,3774726855,3772368274,0,internal_timestamp,576.5900269,358194,1563379474,5.070300102,3.30583992,34.16968767,1029.677643,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6764',)",3772368275,6,33.05820084,3774726854,3774726855,3772368275,0,internal_timestamp,576.6699829,364184,1563379475,5.070199966,3.305820084,34.16952183,1029.677893,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6765',)",3772368276,6,33.0583992,3774726854,3774726855,3772368276,0,internal_timestamp,576.6500244,360955,1563379476,5.070600033,3.30583992,34.16935205,1029.677616,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6766',)",3772368277,6,33.05820084,3774726854,3774726855,3772368277,0,internal_timestamp,576.6199951,355238,1563379477,5.070199966,3.305820084,34.16954689,1029.677683,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6767',)",3772368278,6,33.05830002,3774726854,3774726855,3772368278,0,internal_timestamp,576.6599731,361239,1563379478,5.070199966,3.305830002,34.16964073,1029.67794,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6768',)",3772368279,6,33.05830002,3774726854,3774726855,3772368279,0,internal_timestamp,576.6300049,356942,1563379479,5.070099831,3.305830002,34.16975777,1029.677908,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6769',)",3772368280,6,33.05830002,3774726854,3774726855,3772368280,0,internal_timestamp,576.6500244,364254,1563379480,5.070000172,3.305830002,34.16984926,1029.678085,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6770',)",3772368281,6,33.05849838,3774726854,3774726855,3772368281,0,internal_timestamp,576.6500244,358638,1563379481,5.070199966,3.305849838,34.16987348,1029.678078,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6771',)",3772368282,6,33.05830002,3774726854,3774726855,3772368282,0,internal_timestamp,576.6199951,364937,1563379482,5.070000172,3.305830002,34.16986431,1029.677959,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6772',)",3772368283,6,33.05849838,3774726854,3774726855,3772368283,0,internal_timestamp,576.6699829,361649,1563379483,5.070000172,3.305849838,34.17006701,1029.678348,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6773',)",3772368284,6,33.05830002,3774726854,3774726855,3772368284,0,internal_timestamp,576.6300049,397045,1563379484,5.070199966,3.305830002,34.16965576,1029.677815,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6774',)",3772368285,6,33.05820084,3774726854,3774726855,3772368285,0,internal_timestamp,576.6199951,361515,1563379485,5.069900036,3.305820084,34.16985244,1029.677962,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6775',)",3772368286,6,33.05820084,3774726854,3774726855,3772368286,0,internal_timestamp,576.6699829,357383,1563379486,5.0697999,3.305820084,34.16992939,1029.678265,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6776',)",3772368287,6,33.05799866,3774726854,3774726855,3772368287,0,internal_timestamp,576.6300049,364192,1563379487,5.070199966,3.305799866,34.16930973,1029.677542,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6777',)",3772368288,6,33.05799866,3774726854,3774726855,3772368288,0,internal_timestamp,576.6500244,358983,1563379488,5.070000172,3.305799866,34.16950323,1029.677812,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6778',)",3772368289,6,33.05810165,3774726854,3774726855,3772368289,0,internal_timestamp,576.6699829,364742,1563379489,5.069900036,3.305810165,34.16971349,1029.678082,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6779',)",3772368290,6,33.05810165,3774726854,3774726855,3772368290,0,internal_timestamp,576.6400146,366208,1563379490,5.069499969,3.305810165,34.17013608,1029.678329,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6780',)",3772368291,6,33.05810165,3774726854,3774726855,3772368291,0,internal_timestamp,576.6699829,355957,1563379491,5.0697999,3.305810165,34.16981551,1029.678176,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6781',)",3772368292,6,33.05810165,3774726854,3774726855,3772368292,0,internal_timestamp,576.6300049,361745,1563379492,5.069900036,3.305810165,34.16973354,1029.677915,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6782',)",3772368293,6,33.05810165,3774726854,3774726855,3772368293,0,internal_timestamp,576.6599731,358012,1563379493,5.070000172,3.305810165,34.1696165,1029.677947,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6783',)",3772368294,6,33.05810165,3774726854,3774726855,3772368294,0,internal_timestamp,576.6799927,363104,1563379494,5.069900036,3.305810165,34.16970848,1029.678124,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6784',)",3772368295,6,33.05830002,3774726854,3774726855,3772368295,0,internal_timestamp,576.6300049,359172,1563379495,5.069600105,3.305830002,34.17026685,1029.678374,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6785',)",3772368296,6,33.05810165,3774726854,3774726855,3772368296,0,internal_timestamp,576.6500244,365413,1563379496,5.069499969,3.305810165,34.17013106,1029.678371,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6786',)",3772368297,6,33.05799866,3774726854,3774726855,3772368297,0,internal_timestamp,576.6500244,360220,1563379497,5.069600105,3.305799866,34.16991078,1029.678185,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6787',)",3772368298,6,33.05780029,3774726854,3774726855,3772368298,0,internal_timestamp,576.6500244,366370,1563379498,5.0697999,3.305780029,34.16947948,1029.677819,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6788',)",3772368299,6,33.05799866,3774726854,3774726855,3772368299,0,internal_timestamp,576.6699829,361594,1563379499,5.0697999,3.305799866,34.16969724,1029.678082,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6789',)",3772368300,6,33.05799866,3774726854,3774726855,3772368300,0,internal_timestamp,576.6199951,358920,1563379500,5.069900036,3.305799866,34.16962029,1029.677779,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6790',)",3772368301,6,33.05810165,3774726854,3774726855,3772368301,0,internal_timestamp,576.6799927,363600,1563379501,5.0697999,3.305810165,34.16981049,1029.678218,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6791',)",3772368302,6,33.05789948,3774726854,3774726855,3772368302,0,internal_timestamp,576.6400146,359248,1563379502,5.069600105,3.305789948,34.16980192,1029.678053,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6792',)",3772368303,6,33.05810165,3774726854,3774726855,3772368303,0,internal_timestamp,576.6500244,364303,1563379503,5.0697999,3.305810165,34.16982551,1029.678092,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6793',)",3772368304,6,33.05810165,3774726854,3774726855,3772368304,0,internal_timestamp,576.6599731,359104,1563379504,5.069699764,3.305810165,34.16992254,1029.678227,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6794',)",3772368305,6,33.05789948,3774726854,3774726855,3772368305,0,internal_timestamp,576.6400146,364849,1563379505,5.0697999,3.305789948,34.16959838,1029.677867,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6795',)",3772368306,6,33.05810165,3774726854,3774726855,3772368306,0,internal_timestamp,576.6599731,360032,1563379506,5.069399834,3.305810165,34.17022809,1029.678507,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6796',)",3772368307,6,33.05810165,3774726854,3774726855,3772368307,0,internal_timestamp,576.6599731,375748,1563379507,5.0697999,3.305810165,34.16982052,1029.678134,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6797',)",3772368308,6,33.05830002,3774726854,3774726855,3772368308,0,internal_timestamp,576.6400146,360940,1563379508,5.0697999,3.305830002,34.1700583,1029.678229,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6798',)",3772368309,6,33.05799866,3774726854,3774726855,3772368309,0,internal_timestamp,576.6599731,365969,1563379509,5.069699764,3.305799866,34.16980427,1029.678134,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6799',)",3772368310,6,33.05820084,3774726854,3774726855,3772368310,0,internal_timestamp,576.6500244,361328,1563379510,5.069900036,3.305820084,34.16983738,1029.678088,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6800',)",3772368311,6,33.0583992,3774726854,3774726855,3772368311,0,internal_timestamp,576.6199951,357644,1563379511,5.070300102,3.30583992,34.16967265,1029.677769,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6801',)",3772368312,6,33.05820084,3774726854,3774726855,3772368312,0,internal_timestamp,576.6699829,362449,1563379512,5.069900036,3.305820084,34.16982738,1029.678172,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6802',)",3772368313,6,33.05810165,3774726854,3774726855,3772368313,0,internal_timestamp,576.6500244,357872,1563379513,5.0697999,3.305810165,34.16982551,1029.678092,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6803',)",3772368314,6,33.05810165,3774726854,3774726855,3772368314,0,internal_timestamp,576.6400146,363417,1563379514,5.069099903,3.305810165,34.17054365,1029.678702,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6804',)",3772368315,6,33.05810165,3774726854,3774726855,3772368315,0,internal_timestamp,576.6400146,359155,1563379515,5.069499969,3.305810165,34.17013608,1029.678329,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6805',)",3772368316,6,33.05810165,3774726854,3774726855,3772368316,0,internal_timestamp,576.6300049,354109,1563379516,5.069399834,3.305810165,34.17024311,1029.678381,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6806',)",3772368317,6,33.05830002,3774726854,3774726855,3772368317,0,internal_timestamp,576.6300049,361031,1563379517,5.069900036,3.305830002,34.1699613,1029.678094,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6807',)",3772368318,6,33.05830002,3774726854,3774726855,3772368318,0,internal_timestamp,576.6699829,355544,1563379518,5.0697999,3.305830002,34.17004327,1029.678355,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6808',)",3772368319,6,33.05810165,3774726854,3774726855,3772368319,0,internal_timestamp,576.6300049,361658,1563379519,5.069600105,3.305810165,34.17003909,1029.678194,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6809',)",3772368320,6,33.05789948,3774726854,3774726855,3772368320,0,internal_timestamp,576.6500244,357432,1563379520,5.068799973,3.305789948,34.17061204,1029.678841,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6810',)",3772368321,6,33.05780029,3774726854,3774726855,3772368321,0,internal_timestamp,576.6599731,364064,1563379521,5.069200039,3.305780029,34.17008559,1029.67842,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6811',)",3772368322,6,33.05780029,3774726854,3774726855,3772368322,0,internal_timestamp,576.6199951,359278,1563379522,5.069499969,3.305780029,34.16980008,1029.677973,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6812',)",3772368323,6,33.05780029,3774726854,3774726855,3772368323,0,internal_timestamp,576.6500244,365866,1563379523,5.0697999,3.305780029,34.16947948,1029.677819,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6813',)",3772368324,6,33.05780029,3774726854,3774726855,3772368324,0,internal_timestamp,576.6400146,361226,1563379524,5.069600105,3.305780029,34.16968804,1029.677963,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6814',)",3772368325,6,33.05770111,3774726854,3774726855,3772368325,0,internal_timestamp,576.6300049,357200,1563379525,5.068999767,3.305770111,34.17019076,1029.678391,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6815',)",3772368326,6,33.05789948,3774726854,3774726855,3772368326,0,internal_timestamp,576.6699829,363470,1563379526,5.069099903,3.305789948,34.17029647,1029.678645,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6816',)",3772368327,6,33.05770111,3774726854,3774726855,3772368327,0,internal_timestamp,576.6300049,358882,1563379527,5.069399834,3.305770111,34.16978319,1029.678018,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6817',)",3772368328,6,33.05789948,3774726854,3774726855,3772368328,0,internal_timestamp,576.6599731,366268,1563379528,5.069200039,3.305789948,34.17019948,1029.67851,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('6818',)",3772368329,6,33.05789948,3774726854,3774726855,3772368329,0,internal_timestamp,576.6300049,360945,1563379529,5.069200039,3.305789948,34.1702145,1029.678384,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
